Time,F_gravity,F_spring,F_normal,F_friction,F_suspension
0.8573038474143773,-12960.0,1579.148906103615,0.0,0.0,0
0.8701219861950795,-12960.0,1590.8988872573393,0.0,0.0,0
0.8701219861950795,-12960.0,1552.9982835414503,0.0,0.0,0
0.775297031642122,-12960.0,1555.3999130963005,0.0,0.0,0
0.7855661788788035,-12960.0,1555.2339506865983,0.0,0.0,0
0.8369119150622113,-12960.0,1559.4753865975836,0.0,0.0,0
0.8460400459392615,-12960.0,1571.353667035715,0.0,0.0,0
0.8574502095355744,-12960.0,1578.0303684097942,0.0,0.0,0
0.8574502095355744,-12960.0,1554.358784519307,0.0,0.0,0
0.8779885040089375,-12960.0,1555.2577095273589,0.0,0.0,0
0.8882576512456191,-12960.0,1554.9802952135615,0.0,0.0,0
0.9396033874290267,-12960.0,1562.072204455511,0.0,0.0,0
0.9487315183060769,-12960.0,1581.930070994944,0.0,0.0,0
0.9601416819023898,-12960.0,1593.0878803443463,0.0,0.0,0
0.9601416819023898,-12960.0,1553.5196111676587,0.0,0.0,0
0.979072272331021,-12960.0,1554.9033796447732,0.0,0.0,0
0.9885375675453365,-12960.0,1554.564251239981,0.0,0.0,0
1.0358640436169144,-12960.0,1563.860894955524,0.0,0.0,0
1.0442776393629727,-12960.0,1588.777613766746,0.0,0.0,0
1.0547946340455456,-12960.0,1601.3146440786243,0.0,0.0,0
1.0547946340455456,-12960.0,1553.5033289208686,0.0,0.0,0
1.072121839421483,-12960.0,1554.779193145982,0.0,0.0,0
1.0807854421094518,-12960.0,1554.547245628164,0.0,0.0,0
1.1241034555492952,-12960.0,1561.7921154965882,0.0,0.0,0
1.1318044357163786,-12960.0,1580.2321197824003,0.0,0.0,0
1.1414306609252327,-12960.0,1588.4538485150172,0.0,0.0,0
1.1414306609252327,-12960.0,1554.3513621331988,0.0,0.0,0
1.1589877198774596,-12960.0,1555.1230300537304,0.0,0.0,0
1.1677662493535732,-12960.0,1554.9758695987766,0.0,0.0,0
1.2116588967341406,-12960.0,1559.4645498090356,0.0,0.0,0
1.2194620340462414,-12960.0,1570.9796437522677,0.0,0.0,0
1.2292159556863675,-12960.0,1576.2054287743597,0.0,0.0,0
1.2292159556863675,-12960.0,1554.8000075766731,0.0,0.0,0
1.2486434501251784,-12960.0,1555.3487458702928,0.0,0.0,0
1.258357197344584,-12960.0,1555.2038004352999,0.0,0.0,0
1.306925933441611,-12960.0,1559.0755177345675,0.0,0.0,0
1.3155603754144158,-12960.0,1569.597032332626,0.0,0.0,0
1.3263534278804219,-12960.0,1575.074577248797,0.0,0.0,0
1.3263534278804219,-12960.0,1554.6579278356185,0.0,0.0,0
1.3472227989378944,-12960.0,1555.350561885296,0.0,0.0,0
1.357657484466631,-12960.0,1555.1284903208316,0.0,0.0,0
1.4098309121103125,-12960.0,1560.756007849113,0.0,0.0,0
1.4191061881358558,-12960.0,1576.6332463743574,0.0,0.0,0
1.430700283167785,-12960.0,1585.732388729217,0.0,0.0,0
1.430700283167785,-12960.0,1553.8671970517262,0.0,0.0,0
1.4506539667609168,-12960.0,1555.0801915278441,0.0,0.0,0
1.4606308085574828,-12960.0,1554.7352794699816,0.0,0.0,0
1.5105150175403124,-12960.0,1563.744524046997,0.0,0.0,0
1.519383321359482,-12960.0,1588.572505245482,0.0,0.0,0
1.5304687011334441,-12960.0,1601.963161393548,0.0,0.0,0
1.5304687011334441,-12960.0,1553.202569504312,0.0,0.0,0
1.4485185150066335,-12960.0,1554.9503763400933,0.0,0.0,0
1.4574276309260576,-12960.0,1554.733295930109,0.0,0.0,0
1.501973210523179,-12960.0,1561.2010494587225,0.0,0.0,0
1.5098924246737782,-12960.0,1577.9322057551599,0.0,0.0,0
1.5197914423620273,-12960.0,1585.671511209558,0.0,0.0,0
1.5197914423620273,-12960.0,1554.3940968979584,0.0,0.0,0
1.5376096742008758,-12960.0,1555.1488522360755,0.0,0.0,0
1.5465187901203001,-12960.0,1554.9977027405182,0.0,0.0,0
1.5910643697174212,-12960.0,1559.5024503894326,0.0,0.0,0
1.5989835838680204,-12960.0,1571.1540645630682,0.0,0.0,0
1.6088826015562696,-12960.0,1576.5419522100185,0.0,0.0,0
1.6088826015562696,-12960.0,1554.7624088986577,0.0,0.0,0
1.628408317639025,-12960.0,1555.337901802126,0.0,0.0,0
1.6381711756804027,-12960.0,1555.1841226552738,0.0,0.0,0
1.6869854658872914,-12960.0,1559.2765946230008,0.0,0.0,0
1.6956635619240714,-12960.0,1570.422182006774,0.0,0.0,0
1.7065111819700467,-12960.0,1576.2562220525301,0.0,0.0,0
1.7065111819700467,-12960.0,1554.5891853548294,0.0,0.0,0
1.7271867476429172,-12960.0,1555.3231474156592,0.0,0.0,0
1.7375245304793525,-12960.0,1555.0940357491204,0.0,0.0,0
1.7892134446615289,-12960.0,1560.9351455377337,0.0,0.0,0
1.7984025849605825,-12960.0,1577.3276311713516,0.0,0.0,0
1.8098890103343994,-12960.0,1586.5924197424463,0.0,0.0,0
1.8098890103343994,-12960.0,1553.8598306916151,0.0,0.0,0
1.8296099099134826,-12960.0,1555.0614213855765,0.0,0.0,0
1.8394703597030242,-12960.0,1554.7316985253692,0.0,0.0,0
1.8887726086507324,-12960.0,1563.4350278347576,265339.38710396463,6500.0,0
1.8975374529081026,-12960.0,-264011.54722972104,334160.27946995926,6674.738937885653,0
1.9084935082298156,-12960.0,-308697.57567014615,0.0,0.0,0
1.9084935082298156,-12960.0,68138.08482027403,126355.68750722567,6289.682648476028,0
1.8156876344838357,-12960.0,1554.2131397679987,0.0,0.0,0
1.818586946558554,-12960.0,1554.3093421706214,0.0,0.0,0
1.8330835069321447,-12960.0,1554.9904311022833,0.0,0.0,0
1.8356606732207832,-12960.0,1555.4403157124702,0.0,0.0,0
1.838882131081581,-12960.0,1555.540006909501,0.0,0.0,0
1.838882131081581,-12960.0,1554.9700347539506,0.0,0.0,0
1.8446807552310174,-12960.0,1555.098622920792,0.0,0.0,0
1.8475800673057354,-12960.0,1555.1336348976783,107872.35974737744,6500.0,0
1.8620766276793264,-12960.0,389777.00322245614,111996.08169373909,5871.815717144398,0
1.8646537939679648,-12960.0,1155353.3201666907,162808.5233347537,4122.056926581642,0
1.8678752518287627,-12960.0,1172706.3835504646,287467.1964845364,4326.414363969241,0
1.8678752518287627,-12960.0,75696.08688197727,131415.7137801229,6335.205088009249,0
1.8411310464561217,-12960.0,1555.019905878193,0.0,0.0,0
1.8422555041433921,-12960.0,1555.040436877965,0.0,0.0,0
1.8478777925797436,-12960.0,1555.144343834703,108998.03837133362,6500.0,0
1.848877310523984,-12960.0,-10888.170723861907,114409.79908172323,6519.926732163818,0
1.8501267079542842,-12960.0,-152.81621985529534,116078.06724915607,6499.727787999542,0
1.8501267079542842,-12960.0,19413.74098272704,113316.39955118623,6468.535687285428,0
1.839679601202847,-12960.0,1554.9877191594858,0.0,0.0,0
1.8400783362634798,-12960.0,1554.9960075187464,0.0,0.0,0
1.8420720115666447,-12960.0,1555.0371079738934,0.0,0.0,0
1.8424264427316517,-12960.0,1555.0443786187743,0.0,0.0,0
1.8428694816879105,-12960.0,1555.0529694779812,0.0,0.0,0
1.8428694816879105,-12960.0,1555.0525787761198,0.0,0.0,0
1.8436669518091764,-12960.0,1555.0679652652652,0.0,0.0,0
1.8440656868698093,-12960.0,1555.0751766244362,0.0,0.0,0
1.8460593621729742,-12960.0,1555.1109364253246,0.0,0.0,0
1.8464137933379812,-12960.0,1555.117262308438,0.0,0.0,0
1.84685683229424,-12960.0,1555.1247368496786,0.0,0.0,0
1.84685683229424,-12960.0,1555.1243969135903,0.0,0.0,0
1.854831533506899,-12960.0,1555.2582681939489,135276.11472430118,6500.0,0
1.8588188841132285,-12960.0,43924.137333174935,144934.4225992801,6445.329685046028,0
1.878755637144876,-12960.0,-193744.97013640762,0.0,0.0,0
1.8822999487949466,-12960.0,-857228.1637691907,0.0,0.0,0
1.886730338357535,-12960.0,-990101.5934131844,0.0,0.0,0
1.886730338357535,-12960.0,43253.38009468662,181055.1026944921,6381.797449556311,0
1.8498976930913322,-12960.0,1555.1754438327719,116630.4557297088,6500.0,0
1.8514181234898783,-12960.0,15484.371328389301,120571.24416330493,6479.1534738324335,0
1.8590202754826088,-12960.0,-28292.44716581001,122650.2850587477,6517.612478732497,0
1.8603717691702053,-12960.0,-183748.69197007903,0.0,0.0,0
1.862061136279701,-12960.0,-164497.7688772665,0.0,0.0,0
1.862061136279701,-12960.0,59524.20857733593,138708.56684537552,6399.542897795276,0
1.8483492112401574,-12960.0,1555.1494494735473,110778.53063192402,6500.0,0
1.8490954007131162,-12960.0,8048.280771709272,112752.30293911084,6489.769042773106,0
1.8528263480779095,-12960.0,-7759.095007991758,121515.96797100655,6508.358502788261,0
1.8534896276094284,-12960.0,-71073.34707902766,118411.33118703187,6594.959009171923,0
1.8543187270238268,-12960.0,-66456.06496695649,118232.65679114839,6585.73818203244,0
1.8543187270238268,-12960.0,26491.47454034362,126441.90379160331,6459.117599365867,0
1.8475828574762456,-12960.0,1555.1365846956896,107882.37474775001,6500.0,0
1.8479458700672484,-12960.0,4631.393618743249,108852.15820236974,6495.022757053048,0
1.8497609330222626,-12960.0,-1824.1615101350976,114850.50779390156,6503.997654307794,0
1.8500836108809318,-12960.0,-29662.192744742522,116552.44927957616,6545.875256374254,0
1.8504869582042682,-12960.0,-27080.200179564974,117153.00523496268,6541.187916515024,0
1.8504869582042682,-12960.0,13714.719473530846,116413.33517930964,6480.002156137428,0
1.847213001733498,-12960.0,1555.1303759286766,0.0,0.0,0
1.8473910864531269,-12960.0,1555.1332818015978,0.0,0.0,0
1.8482815100512717,-12960.0,1555.1477367207854,110524.74343137877,6500.0,0
1.848439807579831,-12960.0,-443.15021109233373,111385.44149300164,6503.155873760916,0
1.8486376794905297,-12960.0,1540.0648251059454,111831.86259568753,6499.948621576263,0
1.8486376794905297,-12960.0,4666.899804121407,111414.52522112896,6495.013850055813,0
1.8470749938293127,-12960.0,1555.1280591904888,0.0,0.0,0
1.847184074596849,-12960.0,1555.1298589506455,0.0,0.0,0
1.847729478434531,-12960.0,1555.1388271339526,108437.25014096186,6500.0,0
1.8478264391167856,-12960.0,354.2539519989227,108961.29713394845,6501.933041379438,0
1.8479476399696038,-12960.0,1557.3222027737513,109246.3900763214,6499.968160398828,0
1.8479476399696038,-12960.0,3435.970453300312,108997.31102072346,6496.945514543793,0
1.8470222413555137,-12960.0,1555.1271736349026,0.0,0.0,0
1.8471049458861506,-12960.0,1555.1285439574244,0.0,0.0,0
1.8475184685393347,-12960.0,1555.1353773788758,0.0,0.0,0
1.8475919836776786,-12960.0,1555.1365835908166,107917.41372283814,6500.0,0
1.8476838776006084,-12960.0,702.8332367887647,108376.5769423502,6501.378545070431,0
1.8476838776006084,-12960.0,963.631999695673,108346.37208250558,6500.964587988968,0
1.84692484169931,-12960.0,1555.1255385872266,0.0,0.0,0
1.8469588464018452,-12960.0,1555.126106374668,0.0,0.0,0
1.8471288699145203,-12960.0,1555.128942052352,0.0,0.0,0
1.8471590963167737,-12960.0,1555.1294445287897,0.0,0.0,0
1.8471968793195903,-12960.0,1555.1300717073539,0.0,0.0,0
1.8471968793195903,-12960.0,1555.1300715334537,0.0,0.0,0
1.8472648887246603,-12960.0,1555.1311997344133,0.0,0.0,0
1.8472988934271954,-12960.0,1555.1317608214956,0.0,0.0,0
1.8474689169398706,-12960.0,1555.13456303584,0.0,0.0,0
1.847499143342124,-12960.0,1555.1350595826373,0.0,0.0,0
1.8475369263449406,-12960.0,1555.1356793599707,0.0,0.0,0
1.8475369263449406,-12960.0,1555.1356791881224,0.0,0.0,0
1.8482170203956412,-12960.0,1555.1468280605625,110280.3749307925,6500.0,0
1.8485570674209915,-12960.0,4500.835704579903,111180.7979687122,6495.3376364883625,0
1.850257302547743,-12960.0,-1635.1520213624017,116881.42572625779,6503.740895232586,0
1.8505595665702765,-12960.0,-28184.217403456245,118665.49562711344,6542.957617274264,0
1.8509373965984435,-12960.0,-25690.739218410134,119243.97128461915,6538.558831860508,0
1.8509373965984435,-12960.0,13205.543773936923,118274.51190292984,6481.26214175849,0
1.8478703254390354,-12960.0,1555.1411446439192,108969.6874464073,6500.0,0
1.8480370249860827,-12960.0,2982.030249606051,109413.08541564574,6497.714392929155,0
1.8488705227213198,-12960.0,224.33457663769366,112561.99957348486,6501.819620783135,0
1.849018700096473,-12960.0,-12177.519180989988,114077.59879391566,6521.006341967453,0
1.8492039218154146,-12960.0,-10882.905377815763,114487.74910487478,6518.816824256064,0
1.8492039218154146,-12960.0,7263.081859633403,113080.57944475333,6490.786268621962,0
1.8477014384505792,-12960.0,1555.1383760570022,108331.20667872528,6500.0,0
1.8477836945033983,-12960.0,2255.0960121066923,108550.47439796335,6498.872192400799,0
1.8481949747674946,-12960.0,953.0385436912753,110188.00078967202,6500.894444901849,0
1.8482680912588896,-12960.0,-5020.935112585774,111085.75135581158,6510.354206026718,0
1.8483594868731332,-12960.0,-4364.947535983571,111316.56382376322,6509.266529627462,0
1.8483594868731332,-12960.0,4369.408269946242,110405.64792542686,6495.445879673574,0
1.8476577649992187,-12960.0,1555.1376601122915,108166.09828874862,6500.0,0
1.8477181843263577,-12960.0,2068.4922075663267,108327.24721479428,6499.171594381805,0
1.8480202809620527,-12960.0,1123.1292299071058,109545.84655956416,6500.6563434476,0
1.8480739870306209,-12960.0,-3237.4063576125454,110233.41696447931,6507.603449630726,0
1.8481411196163309,-12960.0,-2752.324140532918,110408.21382645566,6506.803845566452,0
1.8481411196163309,-12960.0,3621.753754384085,109698.57437522714,6496.654567094647,0
1.8476179573718527,-12960.0,1555.137007540549,108015.60472667808,6500.0,0
1.847658472885309,-12960.0,1898.8993209970215,108123.72217708633,6499.444494327223,0
1.8478610504525894,-12960.0,1271.6817508380243,108950.50568010996,6500.439727780056,0
1.847897064242328,-12960.0,-1635.58981640389,109428.69833195854,6505.097467659674,0
1.8479420814795016,-12960.0,-1308.331709933799,109549.09173176544,6504.560988405508,0
1.8479420814795016,-12960.0,2940.592725135299,109048.58070705093,6497.756502993899,0
1.8476074410181131,-12960.0,1555.13683514456,107975.84743293849,6500.0,0
1.8476426983546994,-12960.0,1854.1749533243126,108069.94595913411,6499.516588861649,0
1.847818985037631,-12960.0,1309.8990496681251,108791.63693173236,6500.382567659531,0
1.8478503248923743,-12960.0,-1216.2081997091177,109211.69559731259,6504.435638648565,0
1.8478894997108035,-12960.0,-930.9688989543001,109317.19018399782,6503.9687326029125,0
1.8478894997108035,-12960.0,2760.6991189388696,108875.98890051461,6498.047628454679,0
1.8479572147117125,-12960.0,3015.23649890701,109095.13789980121,6497.635122766544,0
1.847991072212167,-12960.0,3142.4112156876463,109203.89666444388,6497.428896545542,0
1.8481603597144398,-12960.0,3778.149833330049,109746.78995769002,6496.397822510521,0
1.8481904552703994,-12960.0,3891.0845976799656,109842.83610626392,6496.214585147503,0
1.8482280747153488,-12960.0,4032.2688261862877,109962.68487682992,6495.985500888904,0
1.8482280747153488,-12960.0,4032.3101597824752,109962.67603780872,6495.985409966073,0
1.8483111662113783,-12960.0,4344.111213462383,110227.14427223099,6495.479390667875,0
1.848352711959393,-12960.0,4499.857396225937,110358.15248566229,6495.226424056287,0
1.8485604406994667,-12960.0,5278.361154851271,111011.84216678735,6493.961654283732,0
1.8485973702532577,-12960.0,5416.615927127084,111127.35149469995,6493.73686157441,0
1.8486435321954962,-12960.0,5589.467356388739,111271.42203035452,6493.455857580144,0
1.8486435321954962,-12960.0,5589.542765608484,111271.40723641211,6493.45579769554,0
1.848747000083756,-12960.0,5976.909021323278,111593.95447293606,6492.8259333038,0
1.848798734027886,-12960.0,6170.328761381411,111753.33193901669,6492.51106815759,0
1.8490574037485354,-12960.0,7137.029188413441,112548.13472470536,6490.93684129537,0
1.8491033894766509,-12960.0,7308.627206791544,112688.35255199838,6490.657070408011,0
1.8491608716367953,-12960.0,7523.194724780867,112863.12896239184,6490.307339891304,0
1.8491608716367953,-12960.0,7523.338099642055,112863.09835618804,6490.307225354651,0
1.8492664789067679,-12960.0,7917.452138546005,113183.72780566917,6489.664653038031,0
1.849319282541754,-12960.0,8114.204160608286,113342.0737555611,6489.343433447393,0
1.849583300716685,-12960.0,9097.51552316307,114131.64289988868,6487.737480353432,0
1.8496302372811173,-12960.0,9272.038076567438,114270.89387470318,6487.452168719353,0
1.8496889079866576,-12960.0,9490.256449689323,114444.43782777156,6487.095447869677,0
1.8496889079866576,-12960.0,9490.405659966347,114444.39759973617,6487.0951176295275,0
1.8492487912771511,-12960.0,7851.443963648062,113130.02719445119,6489.77227423894,0
1.8492927510973292,-12960.0,8015.285507601933,113262.12709257481,6489.504844817508,0
1.8495125501982188,-12960.0,8834.194961346464,113921.12598384518,6488.167789924144,0
1.8495516255939324,-12960.0,8979.591962018767,114037.50387222334,6487.930198350019,0
1.8496004698385746,-12960.0,9161.367000395094,114182.6196875676,6487.633157680113,0
1.8496004698385746,-12960.0,9161.452951898296,114182.59705432133,6487.632998154149,0
1.8496883894789304,-12960.0,9488.579949210707,114443.47104684229,6487.09826711756,0
1.8497323492991085,-12960.0,9651.91440372034,114572.54778928816,6486.830948141424,0
1.849952148399998,-12960.0,10468.269992949352,115216.4365719382,6485.494440153041,0
1.8499912237957117,-12960.0,10613.203908878446,115330.13149873285,6485.256934020217,0
1.850040068040354,-12960.0,10794.39420694734,115471.89350203003,6484.960008639867,0
1.850040068040354,-12960.0,10794.478543044523,115471.86999697071,6484.9598742332455,0
1.8501348584895958,-12960.0,11146.030943993384,115746.62403797373,6484.383591374764,0
1.8501822537142165,-12960.0,11321.520771868367,115882.42520280821,6484.095504837435,0
1.850419229837321,-12960.0,12198.575283076001,116559.7017653997,6482.6551664294275,0
1.850461358925873,-12960.0,12354.252357884367,116679.21204425747,6482.39920448246,0
1.8505140202865629,-12960.0,12548.875702176825,116828.1835092565,6482.079215363041,0
1.8505140202865629,-12960.0,12548.979441935708,116828.1531300767,6482.079081737341,0
1.8506146953096174,-12960.0,12920.9539997706,117112.53975700407,6481.467295749728,0
1.850665032821145,-12960.0,13106.594260238862,117252.96233840255,6481.161464448251,0
1.8509167203787815,-12960.0,14034.320348155665,117953.13543128903,6479.632417948855,0
1.8509614648334725,-12960.0,14198.957054192499,118076.60897922411,6479.360707461601,0
1.851017395401836,-12960.0,14404.781896086582,118230.47891008452,6479.02102311423,0
1.851017395401836,-12960.0,14404.903649613301,118230.4400526867,6479.020850662606,0
1.8511180300429608,-12960.0,14775.131756752642,118506.86326582871,6478.409600320592,0
1.8511683473635232,-12960.0,14959.874177088092,118643.31328482828,6478.104035643899,0
1.8514199339663349,-12960.0,15883.085869319464,119323.63569001648,6476.576333639438,0
1.8514646604735014,-12960.0,16046.907860488882,119443.58779724206,6476.304885916226,0
1.8515205686074596,-12960.0,16251.705493969452,119593.055592404,6475.965509994722,0
1.8515205686074596,-12960.0,16251.824352812137,119593.01336394902,6475.965289813811,0
1.851617650084232,-12960.0,16607.334899323174,119852.14181148443,6475.3759005295115,0
1.8516661908226182,-12960.0,16784.72169880243,119980.07428130918,6475.081261501244,0
1.8519088945145492,-12960.0,17671.169572725106,120617.9518156532,6473.608183280973,0
1.8519520418375592,-12960.0,17828.468502782885,120730.43232173636,6473.346442417921,0
1.8520059759913217,-12960.0,18025.099302274484,120870.59429472036,6473.019195427394,0
1.8520059759913217,-12960.0,18025.203511052616,120870.55397790176,6473.018983068782,0
1.8521028111533946,-12960.0,18378.1311139027,121121.80870109971,6472.431355743698,0
1.8521512287344308,-12960.0,18554.207102675115,121245.8203462489,6472.137598254157,0
1.852393316639613,-12960.0,19434.0817687297,121864.1125100702,6470.6689169724095,0
1.8524363544894231,-12960.0,19590.203227716174,121973.12118562005,6470.407935018975,0
1.8524901518016859,-12960.0,19785.354443482513,122108.94618318845,6470.081653709116,0
1.8524901518016859,-12960.0,19785.455501310196,122108.90530903297,6470.0814886192275,0
1.8525930512815791,-12960.0,20158.604709649328,122368.28362726167,6469.457343004709,0
1.852644501021526,-12960.0,20344.7180778112,122496.15755730306,6469.145334859643,0
1.8529017497212594,-12960.0,21274.68528194809,123133.54656517283,6467.585402530298,0
1.8529474828234342,-12960.0,21439.65641533922,123245.84110281129,6467.308190648116,0
1.8530046492011527,-12960.0,21645.868004355492,123385.71531625853,6466.961635956464,0
1.8530046492011527,-12960.0,21645.986525294546,123385.66536720068,6466.961492905097,0
1.8531159267261603,-12960.0,22047.242208967597,123657.46230816546,6466.28685485978,0
1.8531715654886642,-12960.0,22247.302368557062,123791.24986828037,6465.949611782125,0
1.8534497593011836,-12960.0,23246.86498361611,124457.89010726489,6464.263521484572,0
1.8534992159789647,-12960.0,23424.126141263816,124575.22452542029,6463.963898544163,0
1.8535610368261912,-12960.0,23645.700031904566,124721.31101754519,6463.5893279830525,0
1.8535610368261912,-12960.0,23645.846296260577,124721.24532635271,6463.589159955142,0
1.8536756192722832,-12960.0,24056.3527800522,124991.48520075306,6462.894849046217,0
1.8537329104953293,-12960.0,24260.972560134436,125124.38129523268,6462.547773134535,0
1.8540193666105593,-12960.0,25283.25361448694,125786.44582555712,6460.812537116353,0
1.8540702921421557,-12960.0,25464.508637132156,125902.9085131377,6460.504208778916,0
1.8541339490566513,-12960.0,25691.067109260483,126047.8684363974,6460.118736128037,0
